ID,OrdID,OrdDate,ShipDate,ShipMode,CustID,CustName,Seg,Country,City,State,Region,ProdID,Cat,SubCat,ProdName,Sales,Qty,Profit,Ret,Pay,Ind1,Ind2
82,e8ccea52-d0c6-44f9-8b91-153ee6263ea4,2020-11-18,2021-01-18,Eco,da28bcc4-7c00-44fa-97d4-3f5b945df9d6,David Howard,Corp,US,South Harold,Arizona,South,fa29a066-7e55-4432-98b5-0ed3f3e49b94,Tech,Bkcs,Western trade set.,865.48,1,72.16,1.0,CC,,
83,0632277e-cdd0-41e4-8bd1-c28201a85f12,2022-02-10,2022-05-25,Exp,e0e5cc65-4bd6-4b9f-8db1-d986647ff337,Stephanie Johnson,Cons,US,West Johnville,Wyoming,West,3699c326-c5c1-4377-b834-45df7dd41fcd,Tech,Bkcs,Economy month push since seven allow.,3760.99,2,52.94,1.0,PP,,
84,495bc14b-2fc7-4076-ae19-aa2aeef93f9d,2020-04-15,2020-05-09,Std,54a34c17-3307-406f-b04e-702878fedaf3,George Smith,Corp,US,North Joann,Idaho,East,c7b2226a-8a71-453e-b229-470e49ffc559,Furn,Acc,Bad ten admit.,4643.1,1,-30.7,1.0,CC,,
85,3dc06ca1-4480-4c61-8843-5b825187685e,2024-03-13,2025-01-26,Std,fc867fc4-ffbc-4e4e-856a-989f7c78198e,Terry Torres,Corp,US,West Danielle,Delaware,South,f3c9e82e-3391-4708-8cc2-ec8ec6d783eb,OffSup,Fstnrs,Above their stock special.,4745.95,3,-16.25,1.0,COD,,
86,73dd0161-a343-4065-a56a-7e9452f468ab,2023-03-17,2023-08-15,Exp,9efa9135-f047-42c4-a25c-b3317cd652b0,Michelle Alexander,Cons,US,West Davidton,California,West,16717114-bf92-4930-8f15-110d2fdb2618,Furn,Bndrs,Wall modern radio staff feel trip.,2862.23,1,85.57,,PP,,
87,1eeda4b9-562f-4eed-900b-8afaff047672,2021-01-03,2021-11-10,Exp,63406552-39c9-442c-8a89-051adae66b7c,Morgan Lane,Corp,US,Pearsonhaven,West Virginia,West,676dff70-befa-4751-882e-eeb3ab57d377,Tech,Acc,It entire laugh free occur every should.,509.16,2,-5.45,,PP,,
88,51280203-c7ff-497d-80e8-70d8c3e05e70,2022-04-22,2022-07-07,Eco,eb9fafbc-950d-4b0b-9622-c64c90e91798,Sarah Owens,Corp,US,Lake Erinside,Pennsylvania,East,cd6de613-80da-4425-8cdf-525e4021548b,Tech,Acc,Smile politics surface enter blue.,2408.72,2,-9.19,,PP,,
89,510e75a3-8681-46b4-9d4c-b44ab81fa778,2023-05-13,2023-06-03,Std,84f5eefb-67bc-49a2-9c58-3133bbaa31bf,Donna Castillo,HO,US,Port Amyton,New Hampshire,West,78653987-25ce-4599-a0ec-57204a39376d,Tech,Phns,Surface same however myself.,775.49,7,-20.81,1.0,CC,,
90,ae268b18-37eb-458c-973e-6aabb0fba313,2022-09-03,2023-05-03,Exp,87699e9d-7b12-4183-bc98-ba602ab84893,Brian Clark,Cons,US,New Joshua,North Carolina,East,48db7064-07bb-41ae-aff4-7dab9deef5c3,OffSup,Fstnrs,Quite consider wish second receive.,369.26,2,-42.71,,PP,,
91,e43aa462-42e6-4c67-9805-296c670bf3bd,2022-03-03,2022-09-21,Std,8aa1454d-c73d-46cc-ae3a-df4bf85c7886,Michael Fritz,Corp,US,Port Barryfurt,Michigan,East,b5615126-f4ee-402d-b230-64696921a3d4,Tech,Phns,Reality toward feel range.,1013.63,4,2.44,,PP,,
92,8be2966e-8cc6-4678-a99f-57ffeafca536,2022-04-03,2022-04-16,Exp,8d3b1677-b589-42c2-a0f4-51d6f062accb,Henry Leon,HO,US,West Grace,Virginia,North,c128c7d9-3afd-4bd3-be19-774ec526c8c6,OffSup,Bkcs,Various contain result enter.,4192.31,2,92.72,,COD,,
93,dc5fe997-2fa2-442c-a316-6e901b5969e7,2020-06-02,2020-07-04,Std,bf918658-20fc-437b-a612-29e15c615de5,Ashlee Grant,Cons,US,Hartbury,South Carolina,North,3c8ba223-2d36-42d7-a74e-90433a3816af,Tech,Fstnrs,Call like these consider increase person.,1241.03,5,-96.66,,PP,,
94,db510905-c9a7-4e30-b296-9db250947853,2020-05-03,2020-05-18,Std,077566aa-1f41-4c07-99df-d292b09d45a6,Jessica Wilson,Cons,US,Toddhaven,Kansas,South,38a4e654-760d-438d-8b15-692eececa766,OffSup,Acc,Around change world push.,2167.22,9,-41.5,1.0,CC,,
95,2da94796-e58a-4006-8d7d-07575d69825a,2023-12-28,2024-11-18,Exp,daf095e3-60e2-431c-9264-45b74b8da273,Louis Morrison,HO,US,Nunezborough,Michigan,East,5155ff3f-8d11-48b1-96ea-aa8097a41fc5,OffSup,Bkcs,Win wrong appear future.,534.65,1,34.09,,PP,,
96,0fe237a2-cae9-4f27-99f3-582055e912e6,2022-03-06,2022-09-13,Std,ecdfeac2-8d2f-44d2-a366-4f73e0e3ea0d,Christopher Webb,HO,US,New Bruce,South Dakota,North,43a7589b-6e98-4723-8421-f42536d796f4,Tech,Fstnrs,Charge interest perhaps I.,3890.76,6,33.82,,CC,,
97,51b29013-f4bb-4b05-8a97-227132a7c604,2019-12-26,2020-07-26,Std,9b16ef45-c61a-422f-8d28-608d5f26884c,Dakota Brown,Cons,US,Lake Lauren,New Hampshire,North,916bb585-d82b-4eeb-a448-27207999705a,OffSup,Fstnrs,Skill career five maybe within carry.,4783.99,3,-68.73,1.0,COD,,
98,07e89ab2-8b50-4530-9100-fa079f320107,2019-09-30,2020-08-02,Eco,a6344ab0-b44f-4a89-b140-7fe18a8e5141,Brandon Villegas,HO,US,South Timothy,Wisconsin,North,75d4e6b8-8a79-426c-ae5d-d43552d3493c,Tech,Bndrs,Hair beat series reveal imagine for.,4857.86,10,-67.32,,PP,,
99,77c79b4a-f72a-43f5-8968-7197e9f74489,2020-07-16,2021-01-22,Exp,c156a523-4291-4d3b-b1ba-9478264af1d5,Ashley Clark,HO,US,Kimberlyton,South Dakota,South,16b1ae75-4b46-4808-b1b6-c44cbd604b1c,OffSup,Phns,Total onto customer member.,2224.86,6,97.75,1.0,PP,,
100,a5246505-453e-4f35-881c-f8bbe8aa1893,2019-09-27,2020-01-28,Std,5ee7d845-5897-497d-8ed0-26ac8d611506,Mary Zavala,HO,US,Gilbertborough,California,North,93f95d35-3433-48b2-8cf6-630f90541eff,Tech,Phns,Tax half plan evidence involve.,2219.2,3,-32.74,,COD,,
101,d33a357c-b3a8-4c10-926e-a48e7146243c,2019-12-08,2020-11-08,Std,55e9b856-24e5-4845-9716-c4d49d92c352,Jessica Davidson,Corp,US,Rickyhaven,Florida,South,0735358e-86e8-4c75-bdce-a213657e5670,Furn,Bkcs,Film as serious what service page.,1181.24,6,-75.34,,CC,,
102,53b42ad1-57b5-4ae8-8df1-63668f20e420,2021-06-15,2021-08-01,Eco,7bf28f27-1f57-423d-9d6a-b51c3c7a5c8b,Lisa Torres,Corp,US,Port Yolandaport,Louisiana,West,059defd1-8b92-4048-9b43-74b44da6c6dc,Furn,Bndrs,Shake after morning yard scientist once.,357.53,4,94.56,,CC,,
103,45db8290-e4db-4809-b215-5c14fa845c9a,2021-02-12,2022-01-20,Exp,13c42f5c-c81f-451e-bdaa-51cb0ebff153,Martha Johnson,HO,US,Wiseton,Maine,East,55c1dbde-49db-4a77-b2a8-d9fd9871b2cc,Furn,Acc,Decide thought national. Little mouth of quickly.,1692.74,6,81.79,1.0,PP,,
104,5d8219a0-4d00-4caf-8826-c2bc9af802e5,2020-08-11,2020-10-27,Eco,5b69a08f-3836-4a4c-aeb6-b42da550cb17,Matthew Hernandez,Cons,US,North Garyfort,Oklahoma,North,1e8d7740-29c2-47a7-ba43-a27cf0ff4bc1,Furn,Acc,Half apply husband culture ahead large these.,194.67,1,-29.81,,PP,,
105,9c3544cb-efab-4f24-b049-f3d4bb1e5b02,2020-08-17,2021-03-15,Exp,af3992df-935b-4e88-9826-6790f1eabeb6,Antonio Oconnor,Corp,US,North Garrett,New Mexico,South,e10f9282-2290-4533-a171-11d8deb0b229,OffSup,Phns,Wide check head house eight.,2391.45,9,30.58,,PP,,
106,71734dbc-1177-44e9-98c7-ec3c98f5eec3,2021-03-26,2022-01-19,Std,1d4fb353-13fa-4ab4-b1ad-c5ce81c2a72d,Brianna Gilbert,Corp,US,New Xavierville,Oregon,East,9f4ee8b7-34e4-475c-9d91-2c6c90f3fada,Furn,Phns,Nor name pressure cost appear another force.,95.21,1,-13.29,1.0,CC,,
107,472d2791-7940-437f-9c3b-ecf87760de88,2022-06-18,2022-12-16,Exp,b2082ced-c7c0-4bdc-8959-5cde929b73a0,Hayley Alvarado,Cons,US,Russellshire,Arizona,West,6bc8bbc4-3677-447e-866e-c44938a9101b,Furn,Fstnrs,Production she firm body only low.,4486.17,10,-72.31,,CC,,
108,de9e2f85-b6a0-4e73-a48e-ae013ef07c05,2022-04-10,2023-04-08,Eco,14d539e4-6820-4ed7-9edb-e25900b085b4,Joyce Bates,Corp,US,Joshuatown,California,East,efcaddec-7bae-4593-b6db-ab5a2e17bfff,OffSup,Phns,President that oil phone say very relate.,1070.33,9,65.75,,PP,,
109,fd7208df-07c9-404d-8b1a-418fd33cd84e,2019-09-02,2020-07-29,Exp,fea8fad4-fb63-4613-9f96-af82d1f80dd8,Monique Myers,Cons,US,Brandonview,Nevada,South,890323ce-cbec-4e5f-9a16-8e6c3cece988,OffSup,Acc,Before physical strategy animal of out coach set.,3269.46,5,-2.93,1.0,CC,,
110,bc2b20b0-c47a-4c97-aa3b-98bd7200a8f1,2019-10-12,2020-08-10,Eco,02f55939-e6da-4918-b755-957e225e5485,Dr. Erica Ruiz,HO,US,Robertside,New Jersey,North,a598b291-5c13-47c3-bcdf-b5c1f542b6b2,OffSup,Bkcs,Cut window from consumer allow.,3897.52,7,4.71,1.0,PP,,
111,e8dc1171-f943-488b-97f8-80cbf7d701bc,2019-10-24,2020-01-10,Eco,975a7127-194d-46fe-8c04-f717d70e9cea,Jeremy Bonilla,Corp,US,Amyhaven,Kentucky,South,d7ac1724-18ff-4b6e-8052-2a7b8d3bdf1b,Tech,Fstnrs,Make challenge who return goal give.,3872.12,6,-24.72,,CC,,
112,1e3131ef-c98f-4600-91f3-b831b88ad71d,2022-12-25,2023-04-11,Std,c6a0fc38-cc57-4a8e-bf87-8b01a2e78840,Richard Clements,Cons,US,North Alejandroburgh,New Hampshire,North,69856fa7-a7c5-4439-852f-02d65180916c,Tech,Bkcs,Federal a firm later cause.,94.23,6,63.98,1.0,CC,,
113,503c301c-a508-4b9f-af86-86dd04d625f7,2021-05-17,2022-04-14,Exp,bb20f989-5866-4a9d-92ca-a4ecc67da77a,Steven Marshall,HO,US,South Thomasville,Florida,South,d4742724-769b-4db2-ab6a-f3841a5c733f,Tech,Fstnrs,Purpose represent foreign white.,4062.86,9,-56.32,1.0,COD,,
114,803c7a15-9594-4158-927a-12092821ea82,2020-03-16,2020-08-04,Eco,30f3ab73-a53e-41b6-98ca-d5ab73916b64,Molly Martinez,Cons,US,Kennethview,Georgia,East,ab581718-8f3d-4955-948f-509cb9241864,Tech,Phns,Guess stuff respond.,971.41,10,28.27,1.0,PP,,
115,5fb311d6-a07d-4656-87cf-1cc45bd203c4,2022-02-27,2022-12-23,Eco,ab2ae408-c98a-4ab3-a9d7-26f6e963ac52,Megan Wilson,HO,US,Stephenview,Vermont,North,d71a7c7a-45d8-4906-b9f9-e35ee5e6d54e,Furn,Fstnrs,Suffer drop still red.,3574.39,2,-68.69,,COD,,
116,6a2b8985-0525-49d4-a528-9e45b63af0ff,2020-09-05,2020-09-12,Exp,f4093410-edd8-49d2-b828-d4a0934cfc69,John White,Corp,US,Codyshire,Michigan,North,4fb7b5cf-1112-4949-8ad7-5aa2095806fb,Furn,Bndrs,Born idea stay development deep.,3179.43,7,-15.87,,PP,,
117,f091df30-b5f7-471b-95c0-5d49eabe7392,2023-07-01,2023-07-26,Std,5675d134-6c36-47e5-8d83-e44f4178bdf4,James Owen,Corp,US,Cortezburgh,New Jersey,East,218fd381-ae68-4306-9791-adea0e6374c4,Tech,Acc,Image whether Mrs service house attorney will.,961.73,10,-86.13,1.0,CC,,
118,16b20550-4123-46da-adbf-377b22ac74fe,2019-09-01,2019-09-10,Eco,14e460a9-b2dc-487e-8547-34c378b8c407,Christopher Murphy,Cons,US,Lake Monica,Indiana,South,7112a9b2-b682-4509-8873-e263669bad04,Tech,Phns,Off wear building hundred.,2127.65,1,-64.25,1.0,COD,,
119,8d911160-4b45-4cd1-934b-4ae0efab9772,2024-02-07,2024-02-24,Std,e5ef07b8-06b7-40fc-a2f0-286dc27c81cf,Robert Beltran,Cons,US,Taylorbury,Iowa,South,5ac1b2b0-f8bc-4117-b8df-bed5f159af8c,Tech,Fstnrs,Expert catch really field.,2243.28,6,-48.62,,COD,,
120,6090fb43-abeb-4c2f-bd3e-b81650a845f6,2022-07-15,2023-03-26,Std,e86f4816-136d-435e-b7a7-9679e547ab68,Kelly Hernandez,HO,US,New Angelachester,North Carolina,South,a9aa250b-7f61-4444-b6f0-f4e5907debf5,Furn,Bkcs,Feel meeting develop guy by yeah.,208.28,7,-45.55,,CC,,
121,9316c74e-f22e-411b-9281-3e56d063cf10,2023-09-09,2024-08-01,Eco,72a753b9-8600-41bf-a5f0-2d1f2307c639,Michael Mcguire,HO,US,New Wanda,Mississippi,South,c4b07813-73b6-4151-a18f-9707cbd2be90,Furn,Phns,Environmental red grow guess maybe.,4562.41,4,45.47,1.0,PP,,
122,1a4c118b-63c5-4ba4-b5e5-4418f642e3b7,2022-11-28,2023-02-09,Exp,af8481d4-9de0-46c8-a78f-b8742ea24f0b,Bianca Mullen,Corp,US,Craigbury,Oklahoma,North,9309f086-bd2a-4980-9c4f-43c8b0a9962b,OffSup,Bkcs,Our on whose position listen.,1661.22,2,21.61,,CC,,
123,3aa96979-78c4-4309-ae27-a5031b69bd8e,2020-08-26,2021-02-15,Eco,0d59543c-c13e-4c5c-9872-6f01792788cd,Leah Williams,HO,US,East Hannahshire,Minnesota,North,7c19c595-5bc3-4198-8b7e-c9fb652f7fd9,Furn,Acc,Three feel region early nearly wear picture fall.,4366.61,2,89.71,1.0,PP,,
124,76c102c9-b0e9-4c36-b11e-130f634fff3e,2022-12-16,2023-08-14,Exp,f7865aff-3c22-4c64-9b5f-f1115020df07,Jessica Cunningham,Cons,US,Alexandrabury,New Jersey,South,dffce7b8-8903-4495-937a-3910f5dfd81d,Furn,Bndrs,Watch thousand this worker.,2039.48,1,-71.1,,CC,,
125,fdc9610f-65e5-4fd2-87d1-903d8831db85,2020-01-15,2020-07-14,Exp,f405fdda-8ad0-4088-bbe0-fdd03fb4a9fe,Megan Riley,Cons,US,Foxshire,Oregon,South,5d8fdd16-69f1-44b5-9c56-86025076bb14,OffSup,Fstnrs,Activity meet account wait be occur every.,2657.29,7,-5.92,,PP,,
126,b4623276-bf85-4355-8426-6e7567c6e6ee,2019-03-20,2019-07-11,Exp,d9db93ca-e5da-471f-b98e-9056671facf2,Karen Lewis,HO,US,Port Gregory,Alaska,East,4076d9dc-2800-4f1f-86fc-181c8cdbeee8,Tech,Bkcs,Say thus protect.,4987.74,1,41.34,1.0,PP,,
127,fbb4adbc-22de-4ab0-9235-1158df3feee6,2020-05-28,2020-10-25,Std,5613c4dd-0994-46c8-b476-de0991200531,Matthew Jackson,Cons,US,Harmonborough,Illinois,South,b33584aa-1c85-45ba-856a-9c3e089569a7,OffSup,Bkcs,Even control win ground focus.,3102.13,9,95.15,,PP,,
128,308a53ca-68c7-4e04-b89f-ef6a824c69e0,2019-08-09,2020-07-06,Eco,1464be3e-2da5-4d01-a3cf-5f02ddb316dd,David Hughes,HO,US,New Davidtown,New York,East,5a7b503f-ac8d-4843-aff1-ec2a2c7e4fd1,OffSup,Fstnrs,Read cover there around quality.,2665.32,3,-92.39,1.0,PP,,
129,b9201875-5e36-42d6-ba18-9e2a23f25372,2023-12-16,2024-07-29,Exp,c491e3f8-39fe-4917-a0d2-d15b1ff6aa56,Jamie Phillips,HO,US,Matthewburgh,Alabama,South,d532ae79-3254-4310-9fb8-993bcbe4da45,Furn,Bkcs,Simple lot claim reason public plant.,3262.42,2,67.65,,COD,,
130,16a1b644-1d60-419e-9579-8273e7719955,2021-12-30,2022-07-24,Std,1a071acd-cf51-4bf7-b4a4-a671494ab06a,Jeffrey Hodges,Corp,US,Robertland,Idaho,East,fb8e2214-a08a-4391-a51e-09f07c674e04,Furn,Fstnrs,Fall example use.,1737.78,8,32.81,,COD,,
131,f1e872f6-6557-48f4-85d9-20f1445aa34b,2020-04-06,2021-02-26,Exp,28acc58e-c498-40b8-88ce-823903b77d23,Kevin Miranda,Cons,US,South Amandamouth,California,South,9278c458-3229-4233-8851-c2d7ef2e5b6a,OffSup,Bkcs,Republican must consumer.,3416.75,5,71.9,1.0,COD,,
132,2ea23bc9-e605-4f40-b183-7e6b14fe4d54,2022-09-15,2023-07-23,Eco,9daefa83-61b6-4adc-9b15-970849c0e511,Steven Thompson,Corp,US,Lake Marissa,Iowa,North,e695d7b0-040f-4d86-a076-a32e3220c86f,Furn,Bndrs,Do number reach senior kind treat bank.,2920.48,8,57.44,1.0,PP,,
133,05b22595-18ba-4d9c-bf39-d9eb648786c4,2023-09-22,2024-04-05,Std,f2186dde-7eae-4541-9899-16b11c1e3d20,Samuel Smith,Corp,US,Nancyville,Maine,North,ab7c252f-9912-48ff-88ab-e4626c643d00,OffSup,Fstnrs,Room peace be close show.,3370.96,6,98.0,,PP,,
134,1d46f83b-6ff3-47c8-a2f4-67eaf0f38b58,2020-12-23,2021-06-04,Eco,89e57dbc-03c0-4b9b-ae44-6a97901bf829,Robert Williams,Corp,US,Lake Jasonhaven,Arkansas,North,d132897a-4625-47b6-b3a7-3bdedb304a5f,OffSup,Fstnrs,Whom other management put.,4262.07,7,-61.86,,COD,,
135,37676331-6887-47b5-ab97-0bfd620e71df,2020-10-13,2021-02-04,Exp,94b60dd6-fee3-4ec5-87fd-bdef6983ca2b,Sandra Hernandez,HO,US,Palmermouth,Kentucky,North,7320522f-ae30-4d22-9daf-493cf4bb50fb,Tech,Fstnrs,Friend mean those value owner arrive argue.,1637.11,4,-70.47,,COD,,
136,8ad48432-fa4a-49f2-b75e-5595b6961600,2020-10-19,2021-02-24,Eco,179c887d-7810-49fa-bf04-dbbce2a2c066,Stacy Peterson,Corp,US,Catherineton,Hawaii,East,d170736a-84af-4ff1-a885-e60d10c7fc94,OffSup,Bkcs,Fast about already baby.,3729.3,6,-3.17,1.0,PP,,
137,11f7430d-e869-4abb-858d-1491a036b9b8,2023-05-27,2024-05-12,Eco,8c352a77-f6f3-4b81-8249-04cdcaf76c7e,Jennifer Ellis,Cons,US,Lake Isaac,Colorado,North,adbee7b2-3e83-4e22-b43e-d0514501dae8,Tech,Acc,Hard chance threat. True guy four account.,477.22,6,-78.66,,PP,,
138,507a6715-2b80-47c3-84b8-11bb3586911c,2022-12-25,2023-09-30,Eco,01aa4fad-ae6b-41ca-b631-36646cef8003,Thomas Moss,Corp,US,East Michaelstad,Rhode Island,East,ed7e9bdf-297b-4309-af71-c30cc583afba,OffSup,Bkcs,He service speak.,3634.86,3,-51.58,,COD,,
139,0c974cb2-c71a-4579-95a0-4cd850bc44ba,2021-05-12,2021-09-21,Std,71cd5d08-fd6c-43f4-95aa-65ed42d48639,Angela Walker,Corp,US,Fernandezborough,Indiana,East,c4ecb1be-0fc1-450e-9615-27e1c3fa6c33,Tech,Fstnrs,Although arrive miss however.,217.63,3,-37.3,1.0,COD,,
140,d5549cab-cf05-4c25-ab22-ad5c01875350,2020-12-17,2021-03-18,Std,ffae5208-b370-4d35-9c02-c4aaf20b6bf2,Jamie Marquez,HO,US,Lindaland,Oregon,North,4779e49f-a522-491d-91c6-43abdefa9736,Tech,Acc,Suddenly wonder cold wife which difference yard.,87.22,1,-98.18,1.0,PP,,
141,922f9d99-3811-4362-a0d9-f8693f61418c,2021-03-06,2021-12-02,Eco,926d078c-51a9-4fc1-8d03-1751bbb09d40,Douglas Mcdaniel,Cons,US,Davisfort,Louisiana,East,b925f1ec-f6ab-43d4-8378-e2add92ecb1f,Furn,Bkcs,Able which floor weight write very.,2348.0,2,80.86,1.0,PP,,
142,b9811644-3a1f-4d7c-8032-90080c3ce3f5,2019-07-30,2019-08-21,Std,34a81908-cf78-47c2-95dd-37219a29b8ae,Kevin Morse,Cons,US,Kevinberg,Indiana,North,f9d881e2-4463-4732-b7c7-96d42d91860c,Furn,Acc,Ask officer here push worker small.,4960.37,5,58.22,,CC,,
143,c9e35e2d-d77d-4a1f-9b5e-8e6414ab9338,2023-10-25,2024-07-25,Std,7cf8a657-6cfc-4a21-ab23-cede7cd2d9d6,Gene Anderson,Cons,US,Bartonfort,Utah,South,3c1c80fd-fb5f-4285-837c-b0f57ceb9d9e,Furn,Acc,Politics use man under cost.,396.58,10,48.17,1.0,CC,,
144,075a063a-ca2f-432d-89c0-cc339f3624cc,2021-10-16,2022-06-17,Eco,2d2bad7e-e57e-4013-8fb8-089f03d25a92,Heather Mckee,Corp,US,Port Joshua,Louisiana,South,7e9411c0-490c-455a-8f3b-57fa53c70b00,Tech,Phns,Number enjoy gun if hotel.,3056.56,9,-5.02,,COD,,
145,ebcb43ce-373d-4e2b-bb8c-ce6f6258b485,2024-02-20,2024-09-20,Eco,c144946b-f246-42cf-b2da-06fa77631b04,Vanessa Marks,Cons,US,Alisonberg,New Mexico,West,f511d545-ed9f-4a2e-85ec-6858e35a3a0c,Furn,Bkcs,Machine sing poor.,1662.49,2,-78.1,,PP,,
146,9cf5849b-8006-48c3-9343-0086282c54e9,2020-12-14,2021-01-29,Exp,a2af3dce-f4ff-429d-84fd-12e51f079996,Ashley Wolf,Corp,US,North Erika,Alabama,North,6faa6d33-3a4f-4ed1-9bd1-1096cf5ed741,Tech,Bkcs,Study trouble win wonder.,1362.74,3,48.73,,PP,,
147,9a081fe3-cd68-4d1d-acd0-9c76b5a0e323,2019-08-26,2020-06-15,Exp,b0e14778-f9f0-4cfd-9f16-54f605d76fc8,Stacey Anderson,Cons,US,Bauerview,Rhode Island,East,d4654ddd-aba8-46e7-be47-a0a975a92ee4,Tech,Bkcs,Woman where light speech stock might.,700.66,3,-51.22,1.0,PP,,
148,34673a63-5165-4e46-840e-57c0757a27bf,2022-05-09,2023-03-28,Eco,81b30431-6f14-4ad3-a2fd-b6229d0cfa19,Christina White,Cons,US,Jennifertown,New Jersey,North,c414f441-1fc9-41c0-a1e9-16ffa42d1f9b,Furn,Fstnrs,Add sit from six own trip.,3832.09,4,-63.81,1.0,CC,,
149,5124b4f9-ca03-4ed0-81d1-aa596aa15520,2021-06-20,2021-10-12,Std,2d8f5120-fc4b-4d1f-9028-958537e90283,Daniel Thompson,HO,US,Lake Dustinfurt,Kentucky,South,f9d3e478-c9ba-4f36-9bdf-0a514c081994,Tech,Phns,Arm score relationship benefit special.,4369.66,1,28.94,,COD,,
150,b2693940-8c58-4cb2-9402-ede366f96ed9,2019-09-30,2020-03-14,Eco,14cad24f-97a3-48cb-bd53-d18a2793807b,Sean Santana,Cons,US,Bennettstad,Kentucky,South,cee42393-42cc-40fa-9827-6ef03ffc714d,Furn,Bkcs,Fast put specific run table field.,4942.46,4,-33.18,1.0,PP,,
151,6f25fd74-d326-46b5-845f-0d56244023f5,2020-08-17,2021-07-19,Eco,dca32d30-2654-4a35-81e1-c22dbda9f233,Angelica Owens,Corp,US,Christophermouth,Iowa,North,4c34eb5e-4688-40a3-b033-d3f93b9b611a,OffSup,Acc,Billion according social fill above.,3606.34,3,5.09,1.0,CC,,
152,22be4670-d563-4abb-b5c3-39f12135a0ca,2024-01-01,2024-11-25,Exp,d7214d4e-531d-4628-ab92-b5928ba0f746,Sarah Rodriguez,HO,US,New Regina,Nevada,East,232bd75e-5904-462f-a91a-6913906763f6,OffSup,Phns,Reach report kind.,3757.73,7,-24.22,1.0,COD,,
153,595aa4e3-f3e3-4d06-b410-c670bfa7ecfa,2022-09-28,2023-04-23,Std,35ef8845-600a-4647-b498-daa71886397e,Cindy Cunningham,Cons,US,Bowenfort,Texas,East,77c77efc-642c-44a1-9011-c7822920b7ae,Furn,Bkcs,Their room recently draw network set.,1860.11,9,-33.51,1.0,PP,,
154,6114d96d-391b-45ac-ba72-d1208e5276ae,2020-12-10,2021-04-19,Exp,64853000-84a5-4fbf-acf2-af4ed5883f03,Ashley Stuart,Cons,US,Frankhaven,Georgia,East,3eacd5ef-5325-4f18-b065-f7cbde161b2b,Tech,Acc,Learn wait pick I measure kid.,396.44,1,73.35,,COD,,
155,dc00713e-4a4f-4974-8a5c-528495602a93,2020-02-20,2020-10-29,Eco,44cb7856-c782-4c21-ab21-ee76f6d0a8dc,Kenneth Williams,Corp,US,Dawsonshire,Montana,North,3e11929f-c463-478a-b8a5-518b0d534d1b,Furn,Bndrs,Clearly effort too from reflect sell listen.,2155.67,3,-10.81,1.0,PP,,
156,8f78bdd8-95ec-4da2-b788-972c0641b929,2019-04-29,2020-03-09,Exp,f2619f63-1035-45e8-8405-0bf9546a888f,Daniel Franklin,Cons,US,South Michaelberg,Wisconsin,South,5cb6e6e9-2dcb-461c-aa38-369338dde38f,Furn,Bndrs,Pay top something several he decision next.,1312.46,2,-28.81,1.0,CC,,
157,ca91c55b-b5be-4eea-9020-c055189a2cca,2019-05-04,2020-02-02,Exp,93aba07e-e1ef-4569-b066-03e30c81f0f6,James Leonard,Corp,US,West Evan,South Carolina,East,306d687a-099f-4468-9c1d-0c9ad2f7b8b3,Tech,Bkcs,Reason we quality than agree charge case.,4154.53,2,28.46,,COD,,
158,f728fa25-887d-493c-8c17-ba65ae670a9f,2022-07-21,2023-02-18,Eco,33c4e5e3-3f24-45f3-b4dc-e9c8b9b45701,David Smith,Corp,US,South Ashleyville,Kentucky,South,9133edce-f505-4f8b-8ea2-6cd35acf0b11,Tech,Acc,Court subject activity since.,2280.06,5,-34.74,,CC,,
159,ecd788fb-9202-4d6f-ab87-4cd7183200ca,2023-10-03,2023-10-19,Exp,bd20389a-44e6-4c84-ae95-38bcda8eb194,Vanessa Lang,Cons,US,South Misty,Kentucky,East,fc911cfb-1871-41c4-979e-32ee626ab825,Furn,Fstnrs,Month degree never back us large total.,2720.45,10,41.31,1.0,CC,,
160,31f92a01-e4ab-4259-9a6b-e014aa2c75c0,2020-02-11,2021-01-07,Eco,9bcda981-5b29-4cdf-84f6-0b82cd26f2d6,Keith Sullivan,Corp,US,East Shane,Kentucky,South,4f5d3488-b183-4047-939b-3e698ef68130,OffSup,Acc,Some by wall increase strategy.,461.71,1,-94.14,,PP,,
161,20562c16-c77c-41b6-96da-30427c5931c8,2023-08-30,2023-08-31,Exp,e5f73354-e26d-41ab-adfd-ae85c7ee0cc6,Julie Franklin,HO,US,Halltown,Mississippi,East,71cf2e27-9ea4-4610-9be1-b4ecb19fe0e1,Furn,Bkcs,Discussion board few close board.,4848.46,5,-24.47,1.0,CC,,
162,2934ac6c-3728-47bb-9813-4feb918c1afe,2022-09-30,2023-03-02,Eco,aabffd4a-3cc9-4429-b40e-197b0b248d15,Stephen Roberts,Corp,US,Lake Normaville,South Carolina,North,fc3b353e-8eb9-42e4-abe1-11976006973e,Furn,Bkcs,Nice speech hand data.,3141.74,3,-71.01,,CC,,
163,07733cc2-a14d-44e4-9238-d5385cadca2d,2022-08-18,2023-02-24,Exp,1a30f5a2-c482-47a0-8195-d22c0c419667,Michelle Johnson,Corp,US,West Gregory,Colorado,South,3c31f713-03ea-4fcf-9de6-c130b723744b,Furn,Phns,Traditional we south something at lawyer.,2998.43,4,-99.4,,CC,,
